prtDayDate,customerID,productID,documentID,prtQuantity,prdGroup6ID
2/10/2013,102101650,102106101,102009,24,102003
2/10/2013,102101650,102106102,102009,120,102003
2/10/2013,102101650,102106151,102009,264,102003
2/10/2013,102101650,102102875,102009,60,102003
2/10/2013,102101377,102105288,102009,1116,102003
2/10/2013,102101377,102106035,102009,840,102003
2/10/2013,102101377,102106037,102009,780,102003
2/10/2013,102101377,102106036,102009,900,102003
2/10/2013,102101377,102106038,102009,60,102003
2/10/2013,102101377,102102883,102009,360,102003
2/10/2013,102101377,102102882,102009,1440,102003
2/10/2013,102101377,102106104,102009,600,102003
2/10/2013,102101377,102102878,102009,720,102003
2/10/2013,102101377,102102877,102009,600,102003
2/10/2013,102101377,102102877,102009,600,102003
2/10/2013,102101377,102103873,102009,120,102003
2/10/2013,102101377,102103878,102009,120,102003
2/10/2013,102101377,102103880,102009,120,102003
2/10/2013,102101377,102106101,102009,120,102003
2/10/2013,102101377,102106102,102009,120,102003
2/10/2013,102101377,102106151,102009,120,102003
2/10/2013,102101377,102106153,102009,120,102003
2/10/2013,102101377,102102875,102009,120,102003
2/10/2013,102101373,102105288,102009,1200,102003
2/10/2013,102101373,102106035,102009,1440,102003
2/10/2013,102101373,102106037,102009,1200,102003
2/10/2013,102101373,102106036,102009,960,102003
2/10/2013,102101373,102106038,102009,240,102003
2/10/2013,102101373,102102883,102009,960,102003
2/10/2013,102101373,102102882,102009,1145,102003
2/10/2013,102101373,102102882,102009,295,102003
2/10/2013,102101373,102106104,102009,960,102003
2/10/2013,102101373,102102878,102009,1440,102003
2/10/2013,102101373,102102877,102009,1440,102003
2/10/2013,102101373,102103873,102009,480,102003
2/10/2013,102101373,102103878,102009,480,102003
2/10/2013,102101373,102103880,102009,480,102003
2/10/2013,102101373,102106101,102009,240,102003
2/10/2013,102101373,102106102,102009,240,102003
2/10/2013,102101373,102106151,102009,360,102003
2/10/2013,102101373,102106153,102009,480,102003
2/10/2013,102101373,102102875,102009,180,102003
2/10/2013,102101386,102105288,102009,360,102003
2/10/2013,102101386,102106035,102009,288,102003
2/10/2013,102101386,102106037,102009,288,102003
2/10/2013,102101386,102106036,102009,240,102003
2/10/2013,102101386,102103873,102009,360,102003
2/10/2013,102101386,102103878,102009,360,102003
2/10/2013,102101386,102103880,102009,360,102003
2/10/2013,102101386,102106101,102009,120,102003
2/10/2013,102101386,102106102,102009,120,102003
2/10/2013,102101386,102106151,102009,360,102003
2/10/2013,102101386,102106153,102009,480,102003
2/10/2013,102202694,102105288,102008,552,102003
2/10/2013,102202694,102105288,102008,1332,102003
2/10/2013,102202694,102106035,102008,828,102003
2/10/2013,102202694,102106036,102008,1164,102003
2/10/2013,102202694,102106037,102008,285,102003
2/10/2013,102202694,102106037,102008,591,102003
2/10/2013,102202694,102106038,102008,540,102003
2/10/2013,102202694,102102875,102008,8,102003
2/10/2013,102202694,102102875,102008,424,102003
2/10/2013,102202694,102102883,102008,398,102003
2/10/2013,102202694,102102883,102008,826,102003
2/10/2013,102202694,102102882,102008,3576,102003
2/10/2013,102202694,102102877,102008,3648,102003
2/10/2013,102202694,102102878,102008,795,102003
2/10/2013,102202694,102102878,102008,1581,102003
2/10/2013,102202694,102103873,102008,72,102003
2/10/2013,102202694,102103878,102008,144,102003
2/10/2013,102202694,102103880,102008,108,102003
2/10/2013,102202694,102106101,102008,72,102003
2/10/2013,102202694,102106102,102008,144,102003
2/10/2013,102202694,102106151,102008,144,102003
2/10/2013,102202694,102106153,102008,324,102003
2/10/2013,102202694,102106104,102008,1944,102003
2/10/2013,102101373,102102878,102009,24,102003
2/10/2013,102101378,102106034,102003,36,102003
2/10/2013,102101378,102102875,102003,12,102003
2/10/2013,102101378,102106104,102003,24,102003
2/10/2013,102101378,102102882,102003,24,102003
2/10/2013,102101378,102102877,102003,48,102003
2/10/2013,102101378,102102878,102003,24,102003
2/10/2013,102101378,102106034,102003,-36,102003
2/10/2013,102101378,102102875,102003,-12,102003
2/10/2013,102101378,102106104,102003,-24,102003
2/10/2013,102101378,102102882,102003,-24,102003
2/10/2013,102101378,102102877,102003,-48,102003
2/10/2013,102101378,102102878,102003,-24,102003
2/10/2013,102101378,102106034,102003,12,102003
2/10/2013,102101378,102102882,102003,24,102003
2/10/2013,102101378,102106034,102003,-12,102003
2/10/2013,102101378,102102882,102003,-24,102003
2/10/2013,102202510,102103827,102008,16,102002
2/10/2013,102202510,102103843,102008,22,102002
2/10/2013,102202510,102103837,102008,16,102002
2/10/2013,102202510,102106030,102008,66,102002
2/10/2013,102202510,102106029,102008,215,102002
2/10/2013,102202510,102106033,102008,77,102002
2/10/2013,102202510,102106032,102008,82,102002
2/10/2013,102202510,102106031,102008,53,102002
2/10/2013,102202510,102106025,102008,35,102002
2/10/2013,102202510,102106024,102008,41,102002
2/10/2013,102202510,102103867,102008,15,102002
2/10/2013,102202510,102106026,102008,28,102002
2/10/2013,102202510,102103868,102008,11,102002
2/10/2013,102202510,102103838,102008,16,102002
2/10/2013,102202510,102105296,102008,22,102002
2/10/2013,102202510,102105293,102008,11,102002
2/10/2013,102202510,102103829,102008,12,102002
2/10/2013,102202510,102103817,102008,16,102002
2/10/2013,102202510,102103833,102008,12,102002
2/10/2013,102202510,102103934,102008,28,102002
2/10/2013,102202510,102105295,102008,11,102002
2/10/2013,102202510,102105294,102008,7,102002
2/10/2013,102202510,102105292,102008,4,102002
2/10/2013,102202510,102105291,102008,7,102002
2/10/2013,102202510,102103933,102008,19,102002
2/10/2013,102202510,102103935,102008,22,102002
2/10/2013,102101836,102104431,102007,30,102002
2/10/2013,102101836,102104436,102007,30,102002
2/10/2013,102101836,102103867,102007,60,102002
2/10/2013,102101836,102103934,102007,96,102002
2/10/2013,102101836,102103935,102007,96,102002
2/10/2013,102101836,102103933,102007,96,102002
2/10/2013,102101836,102106025,102007,750,102002
2/10/2013,102101836,102106024,102007,150,102002
2/10/2013,102101836,102102445,102007,150,102002
2/10/2013,102101836,102103886,102007,25,102002
2/10/2013,102101318,102104429,102007,45,102002
2/10/2013,102101318,102104431,102007,30,102002
2/10/2013,102101318,102104433,102007,49,102002
2/10/2013,102101318,102104434,102007,45,102002
2/10/2013,102101318,102104436,102007,30,102002
2/10/2013,102101318,102103817,102007,50,102002
2/10/2013,102101318,102106288,102007,10,102002
2/10/2013,102101318,102106290,102007,5,102002
2/10/2013,102101318,102106294,102007,100,102002
2/10/2013,102101318,102106304,102007,200,102002
2/10/2013,102101318,102106310,102007,90,102002
2/10/2013,102101318,102105246,102007,10,102002
2/10/2013,102101318,102105247,102007,10,102002
2/10/2013,102101318,102105249,102007,10,102002
2/10/2013,102202605,102105295,102008,1,102002
2/10/2013,102202605,102103868,102008,1,102002
2/10/2013,102202605,102103843,102008,1,102002
2/10/2013,102202605,102105296,102008,6,102002
2/10/2013,102202605,102103829,102008,2,102002
2/10/2013,102202605,102103817,102008,3,102002
2/10/2013,102202605,102103827,102008,3,102002
2/10/2013,102202605,102103867,102008,2,102002
2/10/2013,102202605,102103838,102008,2,102002
2/10/2013,102202605,102106030,102008,37,102002
2/10/2013,102202605,102106033,102008,48,102002
2/10/2013,102202605,102106031,102008,86,102002
2/10/2013,102202605,102106032,102008,159,102002
2/10/2013,102202605,102106029,102008,583,102002
2/10/2013,102202605,102103886,102008,1,102002
2/10/2013,102202605,102104429,102008,1,102002
2/10/2013,102202605,102104434,102008,1,102002
2/10/2013,102202605,102105246,102008,1,102002
2/10/2013,102202605,102105049,102008,4,102002
2/10/2013,102202605,102106071,102008,1,102002
2/10/2013,102202605,102104428,102008,1,102002
2/10/2013,102202605,102104431,102008,3,102002
2/10/2013,102202605,102106302,102008,1,102002
2/10/2013,102202605,102106072,102008,2,102002
2/10/2013,102202605,102103563,102008,2,102002
2/10/2013,102202605,102104427,102008,2,102002
2/10/2013,102202605,102105060,102008,3,102002
2/10/2013,102202605,102105247,102008,7,102002
2/10/2013,102202605,102103892,102008,4,102002
2/10/2013,102202605,102104436,102008,8,102002
2/10/2013,102202605,102103567,102008,5,102002
2/10/2013,102202605,102106313,102008,7,102002
2/10/2013,102202605,102105249,102008,15,102002
2/10/2013,102202605,102105058,102008,58,102002
2/10/2013,102202605,102106304,102008,175,102002
2/10/2013,102202605,102106303,102008,300,102002
2/10/2013,102202605,102105054,102008,140,102002
2/10/2013,102202605,102106314,102008,46,102002
2/10/2013,102202605,102106295,102008,68,102002
2/10/2013,102202605,102106294,102008,925,102002
2/10/2013,102202605,102106294,102008,100,102002
2/10/2013,102202605,102106292,102008,70,102002
2/10/2013,102202605,102106292,102008,1405,102002
2/10/2013,102202605,102106307,102008,15,102002
2/10/2013,102202605,102105047,102008,1,102002
2/10/2013,102202605,102105251,102008,1,102002
2/10/2013,102202605,102103888,102008,1,102002
2/10/2013,102202605,102106208,102008,1,102002
2/10/2013,102202605,102105053,102008,2,102002
2/10/2013,102101348,102105046,102007,35,102002
2/10/2013,102101348,102105048,102007,35,102002
2/10/2013,102101348,102105052,102007,35,102002
2/10/2013,102101348,102105054,102007,78,102002
2/10/2013,102101348,102105058,102007,78,102002
2/10/2013,102101348,102104431,102007,15,102002
2/10/2013,102101348,102104436,102007,15,102002
2/10/2013,102101348,102103867,102007,60,102002
2/10/2013,102101348,102103838,102007,13,102002
2/10/2013,102101348,102103838,102007,47,102002
2/10/2013,102101348,102103934,102007,48,102002
2/10/2013,102101348,102103935,102007,24,102002
2/10/2013,102101348,102103933,102007,24,102002
2/10/2013,102101348,102106025,102007,150,102002
2/10/2013,102101348,102106024,102007,450,102002
2/10/2013,102101348,102106026,102007,2,102002
2/10/2013,102101348,102106026,102007,73,102002
2/10/2013,102101348,102106263,102007,13,102002
2/10/2013,102101348,102106263,102007,323,102002
2/10/2013,102101348,102106302,102007,49,102002
2/10/2013,102101793,102105046,102007,35,102002
2/10/2013,102101793,102105048,102007,35,102002
2/10/2013,102101793,102105049,102007,150,102002
2/10/2013,102101793,102105052,102007,35,102002
2/10/2013,102101793,102105053,102007,150,102002
2/10/2013,102101793,102105054,102007,37,102002
2/10/2013,102101793,102105054,102007,119,102002
2/10/2013,102101793,102105063,102007,5,102002
2/10/2013,102101793,102105056,102007,35,102002
2/10/2013,102101793,102105057,102007,150,102002
2/10/2013,102101793,102105058,102007,156,102002
2/10/2013,102101793,102104428,102007,49,102002
2/10/2013,102101793,102104429,102007,45,102002
2/10/2013,102101793,102104434,102007,45,102002
2/10/2013,102101793,102106026,102007,124,102002
2/10/2013,102101793,102106026,102007,26,102002
2/10/2013,102101793,102103563,102007,25,102002
2/10/2013,102101793,102106297,102007,45,102002
2/10/2013,102101793,102106298,102007,45,102002
2/10/2013,102101793,102106299,102007,45,102002
2/10/2013,102101793,102105251,102007,10,102002
2/10/2013,102101793,102105253,102007,10,102002
3/10/2013,102101332,102106292,102007,275,102002
3/10/2013,102101332,102106294,102007,250,102002
3/10/2013,102101333,102106024,102007,192,102002
3/10/2013,102101333,102106024,102007,32,102002
3/10/2013,102101333,102106260,102007,300,102002
3/10/2013,102101333,102106260,102007,12,102002
3/10/2013,102101333,102106031,102007,150,102002
3/10/2013,102101333,102106031,102007,6,102002
3/10/2013,102101333,102106033,102007,150,102002
3/10/2013,102101333,102106033,102007,6,102002
3/10/2013,102101333,102106032,102007,300,102002
3/10/2013,102101333,102106032,102007,12,102002
3/10/2013,102101333,102103801,102007,15,102002
3/10/2013,102101332,102105054,102007,200,102002
3/10/2013,102101332,102105054,102007,34,102002
3/10/2013,102101332,102105058,102007,78,102002
3/10/2013,102101332,102104429,102007,135,102002
3/10/2013,102101332,102104434,102007,135,102002
3/10/2013,102101332,102106294,102007,25,102002
3/10/2013,102101332,102106304,102007,175,102002
3/10/2013,102101332,102105247,102007,90,102002
3/10/2013,102500070,102106083,102014,1350,102002
3/10/2013,102101650,102105288,102009,900,102003
3/10/2013,102101650,102106035,102009,480,102003
3/10/2013,102101650,102106037,102009,480,102003
3/10/2013,102101650,102106036,102009,600,102003
3/10/2013,102101650,102106038,102009,8,102003
3/10/2013,102101650,102106038,102009,412,102003
3/10/2013,102101383,102105288,102009,420,102003
3/10/2013,102101383,102106035,102009,420,102003
3/10/2013,102101383,102106037,102009,420,102003
3/10/2013,102101383,102106036,102009,456,102003
3/10/2013,102101383,102106038,102009,72,102003
3/10/2013,102101383,102102883,102009,432,102003
3/10/2013,102101383,102102882,102009,1560,102003
3/10/2013,102101383,102106104,102009,407,102003
3/10/2013,102101383,102106104,102009,73,102003
3/10/2013,102101383,102102878,102009,1080,102003
3/10/2013,102101383,102102877,102009,1440,102003
3/10/2013,102101383,102103873,102009,432,102003
3/10/2013,102101383,102103878,102009,540,102003
3/10/2013,102101383,102103880,102009,456,102003
3/10/2013,102101383,102106101,102009,300,102003
3/10/2013,102101383,102106102,102009,204,102003
3/10/2013,102101383,102106151,102009,360,102003
3/10/2013,102101383,102106153,102009,480,102003
3/10/2013,102101383,102102875,102009,192,102003
3/10/2013,102101378,102102875,102003,-12,102003
3/10/2013,102101378,102102883,102003,-24,102003
3/10/2013,102101378,102102882,102003,-24,102003
3/10/2013,102101378,102102877,102003,-72,102003
3/10/2013,102101378,102106151,102003,-12,102003
3/10/2013,102101378,102106034,102003,-12,102003
3/10/2013,102101378,102106104,102003,-24,102003
3/10/2013,102101378,102102882,102003,-48,102003
3/10/2013,102101378,102102877,102003,-48,102003
3/10/2013,102101378,102102878,102003,-48,102003
3/10/2013,102101378,102106153,102003,-24,102003
3/10/2013,102101378,102103873,102003,-12,102003
3/10/2013,102101378,102103878,102003,-24,102003
3/10/2013,102101378,102103880,102003,-12,102003
3/10/2013,102101861,102106034,102003,-12,102003
3/10/2013,102101861,102106035,102003,-12,102003
3/10/2013,102101861,102106036,102003,-24,102003
3/10/2013,102101861,102106101,102003,-12,102003
3/10/2013,102101861,102106153,102003,-12,102003
3/10/2013,102212833,102106034,102009,12,102003
3/10/2013,102212833,102106035,102009,12,102003
3/10/2013,102212833,102106036,102009,24,102003
3/10/2013,102212833,102106101,102009,12,102003
3/10/2013,102212833,102106153,102009,12,102003
3/10/2013,102101861,102103873,102003,-12,102003
3/10/2013,102101861,102103880,102003,-12,102003
3/10/2013,102101861,102106034,102003,-48,102003
3/10/2013,102101861,102106035,102003,-24,102003
3/10/2013,102101861,102106036,102003,-36,102003
3/10/2013,102101861,102106037,102003,-24,102003
3/10/2013,102101861,102106101,102003,-12,102003
3/10/2013,102101861,102106151,102003,-12,102003
3/10/2013,102101861,102106153,102003,-12,102003
3/10/2013,102212834,102103873,102009,12,102003
3/10/2013,102212834,102103880,102009,12,102003
3/10/2013,102212834,102106034,102009,48,102003
3/10/2013,102212834,102106035,102009,24,102003
3/10/2013,102212834,102106036,102009,36,102003
3/10/2013,102212834,102106037,102009,24,102003
3/10/2013,102212834,102106101,102009,12,102003
3/10/2013,102212834,102106151,102009,12,102003
3/10/2013,102212834,102106153,102009,12,102003
3/10/2013,102301430,102101519,102007,288,102001
3/10/2013,102301430,102101520,102007,72,102001
3/10/2013,102101378,102105288,102009,1200,102003
3/10/2013,102101378,102106035,102009,840,102003
3/10/2013,102101378,102106037,102009,360,102003
3/10/2013,102101378,102106036,102009,480,102003
3/10/2013,102102574,102102875,102003,-60,102003
3/10/2013,102102574,102102877,102003,-48,102003
3/10/2013,102102574,102102878,102003,-24,102003
3/10/2013,102102574,102102882,102003,-24,102003
3/10/2013,102102574,102102883,102003,-48,102003
3/10/2013,102102574,102103873,102003,-12,102003
3/10/2013,102102574,102103878,102003,-12,102003
3/10/2013,102102574,102106034,102003,-120,102003
3/10/2013,102102574,102106036,102003,-120,102003
3/10/2013,102102574,102106037,102003,-60,102003
3/10/2013,102102574,102106104,102003,-72,102003
3/10/2013,102102574,102106151,102003,-12,102003
3/10/2013,102102574,102106153,102003,-12,102003
3/10/2013,102202635,102102875,102009,60,102003
3/10/2013,102202635,102102877,102009,48,102003
3/10/2013,102202635,102102878,102009,24,102003
3/10/2013,102202635,102102882,102009,24,102003
3/10/2013,102202635,102102883,102009,48,102003
3/10/2013,102202635,102103873,102009,12,102003
3/10/2013,102202635,102103878,102009,12,102003
3/10/2013,102202635,102106034,102009,120,102003
3/10/2013,102202635,102106036,102009,120,102003
3/10/2013,102202635,102106037,102009,60,102003
3/10/2013,102202635,102106104,102009,72,102003
3/10/2013,102202635,102106151,102009,12,102003
3/10/2013,102202635,102106153,102009,12,102003
3/10/2013,102500070,102106085,102014,1350,102002
3/10/2013,102101325,102102445,102007,225,102002
3/10/2013,102101325,102106033,102007,306,102002
3/10/2013,102101325,102105247,102007,90,102002
3/10/2013,102101378,102106038,102009,420,102003
3/10/2013,102101378,102102883,102009,480,102003
3/10/2013,102101378,102102882,102009,1200,102003
3/10/2013,102101378,102106104,102009,480,102003
3/10/2013,102101378,102102878,102009,960,102003
3/10/2013,102101378,102102877,102009,960,102003
3/10/2013,102101378,102103873,102009,240,102003
3/10/2013,102101378,102103878,102009,240,102003
3/10/2013,102101378,102106101,102009,240,102003
3/10/2013,102101378,102106102,102009,240,102003
3/10/2013,102101378,102106151,102009,240,102003
3/10/2013,102101378,102102875,102009,480,102003
3/10/2013,102301430,102101519,102007,180,102001
3/10/2013,102301430,102101519,102007,360,102001
3/10/2013,102101650,102106034,102003,-72,102003
3/10/2013,102101650,102106035,102003,-36,102003
3/10/2013,102101650,102106036,102003,-36,102003
3/10/2013,102101650,102106037,102003,-12,102003
3/10/2013,102101650,102106038,102003,-12,102003
3/10/2013,102202651,102106034,102009,72,102003
3/10/2013,102202651,102106035,102009,36,102003
3/10/2013,102202651,102106036,102009,36,102003
3/10/2013,102202651,102106037,102009,12,102003
3/10/2013,102202651,102106038,102009,12,102003
3/10/2013,102101650,102102875,102003,-12,102003
3/10/2013,102101650,102102877,102003,-24,102003
3/10/2013,102101650,102102882,102003,-36,102003
3/10/2013,102101650,102102883,102003,-24,102003
3/10/2013,102101650,102103878,102003,-12,102003
3/10/2013,102101650,102106034,102003,-24,102003
3/10/2013,102101650,102106036,102003,-12,102003
3/10/2013,102101650,102106101,102003,-12,102003
3/10/2013,102101650,102106153,102003,-12,102003
3/10/2013,102213861,102102875,102009,12,102003
3/10/2013,102213861,102102877,102009,24,102003
3/10/2013,102213861,102102882,102009,36,102003
3/10/2013,102213861,102102883,102009,24,102003
3/10/2013,102213861,102103878,102009,12,102003
3/10/2013,102213861,102106034,102009,24,102003
3/10/2013,102213861,102106036,102009,12,102003
3/10/2013,102213861,102106101,102009,12,102003
3/10/2013,102213861,102106153,102009,12,102003
3/10/2013,102101650,102102875,102003,-12,102003
3/10/2013,102101650,102102877,102003,-12,102003
3/10/2013,102101650,102102878,102003,-12,102003
3/10/2013,102101650,102102882,102003,-12,102003
3/10/2013,102101650,102102883,102003,-12,102003
3/10/2013,102101650,102106034,102003,-12,102003
3/10/2013,102101650,102106035,102003,-24,102003
3/10/2013,102101650,102106036,102003,-24,102003
3/10/2013,102101650,102106037,102003,-12,102003
3/10/2013,102101650,102106101,102003,-24,102003
3/10/2013,102101650,102106102,102003,-24,102003
3/10/2013,102101650,102106151,102003,-24,102003
3/10/2013,102202775,102102875,102009,12,102003
3/10/2013,102202775,102102877,102009,12,102003
3/10/2013,102202775,102102878,102009,12,102003
3/10/2013,102202775,102102882,102009,12,102003
3/10/2013,102202775,102102883,102009,12,102003
3/10/2013,102202775,102106034,102009,12,102003
3/10/2013,102202775,102106035,102009,24,102003
3/10/2013,102202775,102106036,102009,24,102003
3/10/2013,102202775,102106037,102009,12,102003
3/10/2013,102202775,102106101,102009,24,102003
3/10/2013,102202775,102106102,102009,24,102003
3/10/2013,102202775,102106151,102009,24,102003
3/10/2013,102301065,102101521,102007,100,102002
3/10/2013,102301431,102101519,102007,252,102001
3/10/2013,102301431,102101520,102007,72,102001
3/10/2013,102101373,102106035,102003,-24,102003
3/10/2013,102101373,102106036,102003,-60,102003
3/10/2013,102101373,102106034,102003,-72,102003
3/10/2013,102101373,102106037,102003,-24,102003
3/10/2013,102101650,102102875,102003,-12,102003
3/10/2013,102101650,102102877,102003,-30,102003
3/10/2013,102101650,102102878,102003,-30,102003
3/10/2013,102101650,102102882,102003,-30,102003
3/10/2013,102101650,102102883,102003,-12,102003
3/10/2013,102101650,102103878,102003,-12,102003
3/10/2013,102101650,102106036,102003,-36,102003
3/10/2013,102101650,102106037,102003,-48,102003
3/10/2013,102101650,102106101,102003,-24,102003
3/10/2013,102101650,102106151,102003,-12,102003
3/10/2013,102217166,102102875,102009,12,102003
3/10/2013,102217166,102102877,102009,30,102003
3/10/2013,102217166,102102878,102009,30,102003
3/10/2013,102217166,102102882,102009,30,102003
3/10/2013,102217166,102102883,102009,12,102003
3/10/2013,102217166,102103878,102009,12,102003
3/10/2013,102217166,102106036,102009,36,102003
3/10/2013,102217166,102106037,102009,48,102003
3/10/2013,102217166,102106101,102009,24,102003
3/10/2013,102217166,102106151,102009,12,102003
3/10/2013,102101650,102102875,102003,-24,102003
3/10/2013,102101650,102102877,102003,-48,102003
3/10/2013,102101650,102102878,102003,-48,102003
3/10/2013,102101650,102102882,102003,-48,102003
3/10/2013,102101650,102102883,102003,-12,102003
3/10/2013,102101650,102103873,102003,-12,102003
3/10/2013,102101650,102103878,102003,-12,102003
3/10/2013,102101650,102103880,102003,-12,102003
3/10/2013,102101650,102106034,102003,-36,102003
3/10/2013,102101650,102106035,102003,-36,102003
3/10/2013,102101650,102106036,102003,-24,102003
3/10/2013,102101650,102106037,102003,-24,102003
3/10/2013,102101650,102106101,102003,-12,102003
3/10/2013,102101650,102106102,102003,-12,102003
3/10/2013,102101650,102106104,102003,-48,102003
3/10/2013,102101650,102106151,102003,-12,102003
3/10/2013,102101650,102106153,102003,-12,102003
3/10/2013,102217166,102102875,102009,24,102003
3/10/2013,102217166,102102877,102009,48,102003
3/10/2013,102217166,102102878,102009,48,102003
3/10/2013,102217166,102102882,102009,48,102003
3/10/2013,102217166,102102883,102009,12,102003
3/10/2013,102217166,102103873,102009,12,102003
3/10/2013,102217166,102103878,102009,12,102003
3/10/2013,102217166,102103880,102009,12,102003
3/10/2013,102217166,102106034,102009,36,102003
3/10/2013,102217166,102106035,102009,36,102003
3/10/2013,102217166,102106036,102009,24,102003
3/10/2013,102217166,102106037,102009,24,102003
3/10/2013,102217166,102106101,102009,12,102003
3/10/2013,102217166,102106102,102009,12,102003
3/10/2013,102217166,102106104,102009,48,102003
3/10/2013,102217166,102106151,102009,12,102003
3/10/2013,102217166,102106153,102009,12,102003
3/10/2013,102101650,102106034,102003,-72,102003
3/10/2013,102101650,102106035,102003,-36,102003
3/10/2013,102101650,102106036,102003,-36,102003
3/10/2013,102101650,102106037,102003,-12,102003
3/10/2013,102101650,102106038,102003,-12,102003
3/10/2013,102202651,102106034,102009,72,102003
3/10/2013,102202651,102106035,102009,36,102003
3/10/2013,102202651,102106036,102009,36,102003
3/10/2013,102202651,102106037,102009,12,102003
3/10/2013,102202651,102106038,102009,12,102003
3/10/2013,102101650,102106034,102003,-84,102003
3/10/2013,102101650,102106035,102003,-48,102003
3/10/2013,102101650,102106036,102003,-48,102003
3/10/2013,102101650,102106037,102003,-24,102003
3/10/2013,102101650,102106038,102003,-12,102003
3/10/2013,102202651,102106034,102009,84,102003
3/10/2013,102202651,102106035,102009,48,102003
3/10/2013,102202651,102106036,102009,48,102003
3/10/2013,102202651,102106037,102009,24,102003
3/10/2013,102202651,102106038,102009,12,102003
3/10/2013,102101650,102102877,102003,-24,102003
3/10/2013,102101650,102102878,102003,-24,102003
3/10/2013,102101650,102102882,102003,-48,102003
3/10/2013,102101650,102103873,102003,-24,102003
3/10/2013,102101650,102103878,102003,-12,102003
3/10/2013,102101650,102103880,102003,-12,102003
3/10/2013,102101650,102106102,102003,-24,102003
3/10/2013,102101650,102106151,102003,-24,102003
3/10/2013,102101650,102106153,102003,-24,102003
3/10/2013,102202651,102102877,102009,24,102003
3/10/2013,102202651,102102878,102009,24,102003
3/10/2013,102202651,102102882,102009,48,102003
3/10/2013,102202651,102103873,102009,24,102003
3/10/2013,102202651,102103878,102009,12,102003
3/10/2013,102202651,102103880,102009,12,102003
3/10/2013,102202651,102106102,102009,24,102003
3/10/2013,102202651,102106151,102009,24,102003
3/10/2013,102202651,102106153,102009,24,102003
3/10/2013,102101650,102102875,102003,-12,102003
3/10/2013,102101650,102102877,102003,-48,102003
3/10/2013,102101650,102102878,102003,-24,102003
3/10/2013,102101650,102102882,102003,-48,102003
3/10/2013,102101650,102102883,102003,-48,102003
3/10/2013,102101650,102106034,102003,-48,102003
3/10/2013,102101650,102106035,102003,-48,102003
3/10/2013,102101650,102106036,102003,-48,102003
3/10/2013,102101650,102106037,102003,-24,102003
3/10/2013,102202751,102102875,102009,12,102003
3/10/2013,102202751,102102877,102009,48,102003
3/10/2013,102202751,102102878,102009,24,102003
3/10/2013,102202751,102102882,102009,48,102003
3/10/2013,102202751,102102883,102009,48,102003
3/10/2013,102202751,102106034,102009,48,102003
3/10/2013,102202751,102106035,102009,48,102003
3/10/2013,102202751,102106036,102009,48,102003
3/10/2013,102202751,102106037,102009,24,102003
3/10/2013,102101332,102106025,102007,75,102002
3/10/2013,102101332,102106024,102007,375,102002
3/10/2013,102101332,102106026,102007,525,102002
3/10/2013,102101332,102103798,102007,168,102002
3/10/2013,102101332,102106208,102007,1,102002
3/10/2013,102101332,102106208,102007,39,102002
3/10/2013,102101332,102106292,102007,125,102002
3/10/2013,102101650,102106034,102003,-108,102003
3/10/2013,102101650,102106035,102003,-60,102003
3/10/2013,102101650,102106036,102003,-96,102003
3/10/2013,102101650,102106037,102003,-36,102003
3/10/2013,102101650,102106038,102003,-12,102003
3/10/2013,102202655,102106034,102009,108,102003
3/10/2013,102202655,102106035,102009,60,102003
3/10/2013,102202655,102106036,102009,96,102003
3/10/2013,102202655,102106037,102009,36,102003
3/10/2013,102202655,102106038,102009,12,102003
3/10/2013,102101650,102102877,102003,-48,102003
3/10/2013,102101650,102102878,102003,-24,102003
3/10/2013,102101650,102102882,102003,-48,102003
3/10/2013,102101650,102103873,102003,-12,102003
3/10/2013,102101650,102103878,102003,-12,102003
3/10/2013,102101650,102106034,102003,-24,102003
3/10/2013,102101650,102106035,102003,-24,102003
3/10/2013,102101650,102106036,102003,-24,102003
3/10/2013,102101650,102106037,102003,-24,102003
3/10/2013,102101650,102106101,102003,-12,102003
3/10/2013,102101650,102106102,102003,-12,102003
3/10/2013,102101650,102106151,102003,-12,102003
3/10/2013,102101650,102106153,102003,-12,102003
3/10/2013,102202722,102102877,102009,48,102003
3/10/2013,102202722,102102878,102009,24,102003
3/10/2013,102202722,102102882,102009,48,102003
3/10/2013,102202722,102103873,102009,12,102003
3/10/2013,102202722,102103878,102009,12,102003
3/10/2013,102202722,102106034,102009,24,102003
3/10/2013,102202722,102106035,102009,24,102003
3/10/2013,102202722,102106036,102009,24,102003
3/10/2013,102202722,102106037,102009,24,102003
3/10/2013,102202722,102106101,102009,12,102003
3/10/2013,102202722,102106102,102009,12,102003
3/10/2013,102202722,102106151,102009,12,102003
3/10/2013,102202722,102106153,102009,12,102003
3/10/2013,102101650,102102877,102003,-48,102003
3/10/2013,102101650,102102878,102003,-48,102003
3/10/2013,102101650,102102882,102003,-48,102003
3/10/2013,102101650,102102883,102003,-48,102003
3/10/2013,102101650,102103873,102003,-12,102003
3/10/2013,102101650,102103880,102003,-12,102003
3/10/2013,102101650,102106101,102003,-12,102003
3/10/2013,102101650,102106102,102003,-12,102003
3/10/2013,102101650,102106104,102003,-48,102003
3/10/2013,102101650,102106151,102003,-12,102003
3/10/2013,102202655,102102877,102009,48,102003
3/10/2013,102202655,102102878,102009,48,102003
3/10/2013,102202655,102102882,102009,48,102003
3/10/2013,102202655,102102883,102009,48,102003
